contentid,relaAcdntRiskMtr,acmpyTypeCd,relaPosesFclty,relaFrnshPrdlst,etcAcmpyInfo,relaPurcPrdlst,acmpyPsblCpam,relaRntlPrdlst,acmpyNeedMtr
264284,,일부구역 동반가능,,,"오목대와 전주향교는 동반 가능하나 그외는 동반 불가\n 한옥과 문화유적은 목재로 만들어져 배변 주의\n '맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
264311,,일부구역 동반가능,,,#NAME?,,전 견종 동반 가능,,목줄 착용
264353,,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
264485,,일부구역 동반가능,"주차장, 화장실",,"반려견 인식표 및 리드 줄, 입마개 필수입니다. / 반려견 배변 시 보호자가 배변 봉투, 물티슈 등 지참 후 즉시 처리하여야 합니다.\n *반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,"입마개 착용,목줄 착용,기타"
264512,,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,24kg 이하 동반 가능,,"목줄 착용,반려동물 유모차 탑승,이동장(켄넬)사용"
264517,,일부구역 동반가능,,,"외부 세면장 이용 시 비용 발생\n 내부 세면장은 동반 불가\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2647847,,일부구역 동반가능,,,"매장별 정책이 상이하므로 개별 문의 필요\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2647918,,,,,,,불가(안내견만 가능),,
2648607,,일부구역 동반가능,기흥호수공원 내 반려견 놀이터 구비,,"석성산일출, 광교산사계, 기흥호수공원, 조비산, 어비낙조, 가실벚꽃 일대는 동반 가능\n 용인농촌테마파크, 연꽃단지, 용인자연휴양림, 호암미술관 및 희원은 동반 불가\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2648994,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2650046,,일부구역 동반가능,,,"각 가게 개별 정책 문의 필요\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2650064,,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2650824,,일부구역 동반가능,,,"대교 위는 도보 이동이 불가하므로 동반 불가\n 대교를 관람할 수 있는 전망대는 동반 가능\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,
2651390,,전구역 동반가능,,,,,5kg 이하 소형견만 가능,,"목줄 착용,매너벨트 착용"
2652444,,일부구역 동반가능,,,,,,,
2652545,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2652577,,일부구역 동반가능,,,"실내 매장의 경우, 정책이 상이하므로 개별 문의 필요\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2654601,,일부구역 동반가능,,,"철도박물관 및 카페는 동반 불가\n 타임뮤지엄은 이동장(켄넬) 및 반려동물 유모차 탑승 필수\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2654607,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2654624,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2654766,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2654773,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2658227,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2660802,,일부구역 동반가능,,,"실내 전시관은 동반 불가\n 맹견 및 대형견의 경우, 입마개 착용 필수",,전 견종 동반 가능,,"입마개 착용,목줄 착용"
2661427,,전구역 동반가능,,,"길이 협소한 구간도 있으므로 다른 보행자에 피해가 되지 않도록 보호자의 주의 필요\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661431,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661435,,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661446,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661447,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661492,,일부구역 동반가능,,,"주거지 공간으로 소음 등 보호자 주의 필요\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661698,,일부구역 동반가능,,,"일부 시설(출렁다리 등)의 경우 안전상의 이유로 동반 불가\n 대형견의 경우, 도로가 좁아 특히 주의해 목줄 착용 요망\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661736,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661787,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661814,,일부구역 동반가능,,,"휴양관(숙소)은 동반 불가\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2661876,,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2662745,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2663155,,일부구역 동반가능,,,"실내 시설 동반 불가\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2663204,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2663350,,일부구역 동반가능,,,배변봉투 지참 및 배변처리 필수,,9kg 이하 동반 가능,,목줄 착용
2663616,,전구역 동반가능,,,,,,,"목줄 착용,반려동물 유모차 탑승,이동장(켄넬)사용"
2663631,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2664196,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2665662,,일부구역 동반가능,"넓은 잔디밭, 산책로, 야외 테라스",,"사니다카페는 반려동물 동반 가능한 카페로 야외 공간만 이용 가능합니다. 반려견은 카페 실내 공간 및 레스토랑 실내 출입 어려운 점 양해 부탁드립니다. 이용 시 리드줄을 반드시 착용해주셔야 하며, 배변을 깨끗이 처리해 주셔야 합니다. 사니다카페는 애견 카페가 아닌 애견 동반 카페로 모두에게 안전하고 쾌적한 환경을 위해 에티켓을 지켜주시길 바랍니다.\n *반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,목줄 착용
2666534,놀이터 내 물림사고 등에 대한 책임은 보호자에게 있음,일부구역 동반가능,"목재데크, 울타리, 그늘막, 관리사무소, 파라솔, 벤치, 놀이기구(저니브릿지 등), 안전문",,기침하는 개는 입마개 착용,,맹견 제외 반려동물 등록 완료한 전 견종 동반 가능,,목줄 착용
2667204,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2668426,,전구역 동반가능,,,,,중/소형견 10kg 미만만 입실 가능,,"목줄 착용,매너벨트 착용"
2670558,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2671726,,전구역 동반가능,,,,,10kg 이하 반려견,,
2671791,,전구역 동반가능,,,배변봉투 지참 및 배변처리 필수,,4kg 이하 동반 가능,,목줄 착용
2672393,,일부구역 동반가능,,,몸 전체가 이동장(켄넬)에 들어가야 동반 가능,,이동장(켄넬)에 들어가는 전 견종 동반 가능,,이동장(켄넬)사용
2673663,,,,,"목줄 착용 필수, 배설물 처리를 위한 비닐봉지 등을 구비한 이용객에 한하여 허용",,,,
2674762,,일부구역 동반가능,"고원숲길 1~3코스, 운탄고도길, 둘레길 1~2코스, 무릉도원길 1~2코스",,"반려견 인식표 및 리드 줄, 입마개 필수입니다. 반려견 배변 시 보호자가 배변봉투, 물티슈 등 지참 후 즉시 처리하여야 합니다.\n *반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,"입마개 착용,목줄 착용,기타"
2674960,,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2675002,없음,,"펜스, 안전문",없음,대형견 가능 (25kg이상),없음,,없음,자유이용
2675098,,일부구역 동반가능,,,"목줄과 이름표가 부착된 반려동물에 한해 공원(열린숲, 호수원, 습지원) 동반 가능\n 주제원, 식물문화센터 내부는 동반 불가\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,"목줄 착용,기타"
2675429,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2676217,,일부구역 동반가능,"단체석, 주차장, 야외테이블, 야외정원",,"실내 반려견 동반 불가, 야외 테이블 가능합니다. 반려견 리드줄, 매너벨트, 배변봉투 지참 해주시기 바랍니다.(카페에서 대여 및 구매 가능)\n * 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,"목줄 착용,매너벨트 착용,기타"
2676837,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2684765,,일부구역 동반가능,,,"동광직물생활문화센터, 성당 내부, 소창체험관은 동반 불가\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2685459,,일부구역 동반가능,야외 테라스,,반려견 동반 시 야외 테라스만 이용 가능합니다. 리드 줄 필수입니다. 마킹/배변은 주의해 주세요. 우천 시에는 동반 불가 합니다.\n * 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.,,,,목줄 착용
2692190,모든 사고 및 피해는 보호자의 책임,전구역 동반가능,애견 히노끼탕,"드라이기, 식기, 빗, 수건, 샴푸, 배변패드, C동은 튜브와 구명조끼 구비",,,15kg 이하 반려견,,목줄 착용
2692394,,전구역 동반가능,,,,,동물보호법상 지정된 맹견 및 해외 기준과 동일한 3종을 제외한 나머지 반려견,,
2695730,,전구역 동반가능,,,,,훈련된 소형견,,
2696312,,전구역 동반가능,,,,,훈련된 소형견,,
2697690,,일부구역 동반가능,,,,,,,
2697881,,,,,,,맹인 안내견,,
2699322,,전구역 동반가능,,,,,소형견,,목줄 착용
2699326,,전구역 동반가능,,,,,전화문의,,
2699354,,전구역 동반가능,,,,,소란하거나 사납지 않은 10KG 이하 반려견,,
2699563,,전구역 동반가능,,,,,배변훈련 된 반려동물,,
2700223,객실내 혼자두지 않도록 하며 지나친 짖음으로 인한 소음이 없도록 사전 케어,전구역 동반가능,,,,,8KG 미만 반려견,,"입마개 착용,목줄 착용"
2701396,,전구역 동반가능,,,,,10kg 미만,,"목줄 착용,매너벨트 착용"
2702470,,일부구역 동반가능,,,"반려견 인식표 및 리드 줄, 입마개 필수입니다. 반려견 배변 시 보호자가 배변봉투, 물티슈 등 지참 후 즉시 처리하여야 합니다.\n *반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,"입마개 착용,목줄 착용,기타"
2702507,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2702522,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2702823,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,"입마개 착용,목줄 착용,기타"
2704119,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2704456,훈련사 또는 직원 상시대기,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2705361,,전구역 동반가능,"펫카페, 실내독런장, 실외독런장, 도그풀, 쉼터, 오토캠핑장",,"입장시 테스트 진행해 입마개 필요한 경우 착용 필수\n 대형견은 펜스가 없는 공간에서 반드시 목줄 착용\n 수영장, 실내외독런장, 오토캠핑장 싸이트내, 쉼터 싸이트내에선 목줄 없이 자유 이용 가능",,필수 예방접종 및 동물등록 완료한 전 견종 동반 가능,,"입마개 착용,목줄 착용"
