contentid,contenttypeid,title,homepage,tel,zipcode,addr1,addr2,areacode,sigungucode,cat1,cat2,cat3,mapx,mapy,mlevel,firstimage,firstimage2,createdtime,modifiedtime,overview,cpyrhtDivCd,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,telname
2774697,12,오호항,,,24747,강원특별자치도 고성군 죽왕면 오호리 29-46,,32,2,A01,A0101,A01011400,128.5288599,38.3260726,6,http://tong.visitkorea.or.kr/cms/resource/67/3516867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3516867_image3_1.jpg,2.02111E+13,2.02508E+13,"고성군 죽왕면 오호리에 있는 어항으로 봉수대해수욕장 옆에 위치해 있다. 체험낚시로 유명한 곳이라 넓은 주차장과 가족낚시 체험 상가들이 많다. 작고 아담한 항구지만 좌우로 송지호해수욕장과 봉수대해수욕장이 있어 항구에서 바라보는 경치가 아름답다. 오호 방파제 쪽은 낚시를 즐기는 사람들이 많지만 오호항 주변의 등대 길은 가족이나 연인끼리 걸어볼 만한 고성 명소로 꼽힌다. 항구 북쪽 하얀 등대 너머 해변 갯바위 지역은 군사지역으로 지정되어 출입 가능 시간이 정해져 있는데 산책로 및 등대 전망대, 서낭바위 해변으로 연결된다.",Type1,51,820,NA,NA02,NA020700,
2776844,38,봉포항활어회센터,,,24765,강원특별자치도 고성군 토성면 토성로 44-12,,32,2,A04,A0401,A04010600,128.5681503,38.25237084,6,,,2.02111E+13,2.02405E+13,"봉포항은 강원도 고성군 토성면 봉포리에 있는 어항이다. 강원도 고성군과 속초시 접경 해안에는 아름다운 항과 해수욕장이 있다. 봉포항에는 고성군 수협 봉포리 어촌계에서 운영하는 활어회센터가 있다. 7~8개의 가게가 모여 있는 그리 크지 않은 규모지만, 포장도 가능하고 2층에는 바로 먹을 수 있는 공간도 마련되어 있다. 싱싱한 수산물과 자연산 횟감을 즉석에서 먹을 수 있다. 활어회 포장 시 매운탕 거리는 추가 비용을 내면 주문할 수 있다.",,51,820,SH,SH05,SH050200,
2776851,38,대진항 수산시장,,,24703,강원특별자치도 고성군 현내면 대진항길 147,,32,2,A04,A0401,A04010200,128.4275164,38.50268056,6,,,2.02111E+13,2.0241E+13,"대진항은 강원도 고성군 현내면 대진리에 있는 동해안 최북단에 있는 항구로, 동해안에 있는 어항 중에서는 규모가 큰 편에 속한다. 해안에는 어부들이 잡은 고기를 판매하는 공판장도 있다. 대진항의 어판장과 창고를 지나면 싱싱한 횟감을 파는 수산시장이 있다. 건물 앞에는 건어물을 판매하고 있고 안에는 열 군데 남짓한 횟집이 모여 있다. 즉석에서 회를 떠서 2층에서 바로 먹을 수도 있다. 포장은 물론 택배도 가능하다. 문어가 인기 품목이고, 이 외에도 광어, 우럭, 돌돔, 참돔 등 자연산 횟감이 가득하다. 멍게나 해삼 등의 해산물도 판매한다.",,51,820,SH,SH06,SH060200,
2776858,12,도원리계곡,"<a href=""https://www.gwgs.go.kr/tour/index.do"" target=""_blank"" title=""새창 : 고성 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/tour/</a>",,24761,강원특별자치도 고성군 토성면 도원리,495-42,32,2,A01,A0101,A01010900,128.4724252,38.26765609,6,,,2.02111E+13,2.02503E+13,"강원특별자치도 고성군 토성면에 위치한 도원리 계곡은 무릉도원로에 있어 무릉계곡이라고도 불린다. 많이 알려지지 않은 숨은 명소지만, 한번 찾은 사람은 꾸준히 찾게 된다는 물이 맑고 깨끗한 계곡이다. 물살이 세지 않고 깊이가 얕아 어린이들과 함께 놀기 좋다. 매년 여름휴가철에는 도원리 마을휴양지로 운영되고 있다. 주변에 도원저수지와 함께 멋진 풍광을 자랑한다.",,51,820,NA,NA01,NA010400,
2776862,28,미시령옛길,,,24768,강원특별자치도 고성군 토성면 미시령옛길,,32,2,A03,A0302,A03022700,128.4856872,38.20169458,6,,,2.02111E+13,2.02407E+13,"대한민국의 강원도 고성군 토성면과 인제군 북면을 잇는 해발 826m의 고개이다. 진부령, 한계령과 함께 인근의 영동(속초시, 고성군)과 영서(인제군)를 넘는 주요 도로로 기능하였으나, 미시령터널의 개통 이후 미시령 및 인근의 고개를 넘는 차량의 수가 급감하였다. 직선도로가 거의 없는 구불구불한 길이다. 정상에는 휴게소가 있었으나, 현재는 철거되고 미시령탐방지원센터가 있다. 설악산 울산바위가 보이고, 봄에는 벚꽃, 여름에는 초록, 가을은 단풍, 겨울에는 설경, 사계절 자연의 아름다움을 모두 감상할 수 있다.",,51,820,LS,LS01,LS011900,
2782478,28,[해파랑길] 49코스,"<a href=""https://www.durunubi.kr/course-detail-view.do?crs_idx=T_CRS_MNG0000004217"" target=""_blank"" title=""새창 : 두루누비 홈페이지로 이동"">https://www.durunubi.kr/</a>",,24713,강원특별자치도 고성군 거진읍 거탄진로 194,,32,2,A03,A0302,A03022700,128.4612761,38.44921802,6,http://tong.visitkorea.or.kr/cms/resource/02/2786602_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2786602_image2_1.jpg,2.02111E+13,2.02507E+13,"해파랑길 49코스는 거진항에서 출발해 김일성별장, 금강산콘도를 지나 통일전망대 출입신고소에 이르는 길이며, 산과 호수, 바다를 감상하며 걷기 때문에 고성 지역의 지리적, 역사적 특성을 골고루 갖추고 있다. 거진항에서 계단을 오르면 거진 해맞이봉 산림욕장이 나오고 이곳부터 화진포 소나무 숲을 거쳐 김일성 별장에 이루는 구간은 숲길로 이어진다. 특히 아름드리 소나무가 장관을 이루며 솔향기 맡으며 힐링할 수 있는 멋스러운 길이다. 이어서 나오는 화진포는 아름다운 해변과 석호, 철새 도래지로 유명한 곳이다. 바다와는 다른 호수의 또 다른 매력을 느낄 수 있다. 특히 화진포 성 김일성 별장을 비롯해서 이승만 별장과 이기붕 별장이 자리하고 있는데, 역사의 의미를 되새기는 이색적인 경험도 하게 된다. 성게로 유명한 초도항을 지나 초도해변부터 다시 철책을 따라 길이 이어진다. 출입을 막는 철책 사이로 보이는 바다와 기암들이 눈길을 사로잡는다.",Type3,51,820,LS,LS01,LS011900,
2782486,28,[해파랑길] 48코스,"<a href=""https://www.durunubi.kr/course-detail-view.do?crs_idx=T_CRS_MNG0000004216"" target=""_blank"" title=""새창 : 해파랑길48코스 사이트로 이동"">https://www.durunubi.kr/</a>",,24744,강원특별자치도 고성군 죽왕면 가진해변길 121-21,,32,2,A03,A0302,A03022700,128.5120796,38.36839233,6,http://tong.visitkorea.or.kr/cms/resource/87/2786587_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2786587_image3_1.jpg,2.02111E+13,2.02507E+13,"해파랑길 48코스는 가진항을 시작으로 항목리, 동호리, 울창한 송림을 따라 반암해변과 거진해변을 거쳐 거진항 활어회센터에 이르는 코스다. 가진항을 벗어나 바닷가 옆으로 난 포장도로를 따라 항목리까지 걷다 남천의 상류 방향으로 올라가 남천교를 건넌 후 다시 남천을 따라 바닷가 방향으로 걷는다. 바닷가에 이르면 송림이 펼쳐진 비포장도로를 걸어 올라간다. 특히 해파랑길 중에서 조용하고 한적한 바다와 농촌의 풍경을 즐길 수 있는 여유로운 길이다. 바닷가 송림을 따라 끝없이 이어진 길을 걷다 보면 반암리 마을을 지나, 반암해변에 이르게 된다. 반암해변부터 거진항까지는 군인들이 이용하는 바닷가 철책을 따라 걷게 된다. 마지막 지점인 거진항은 고성에서는 가장 큰 규모의 항구로 도루묵, 문어, 광어, 전복, 해삼, 멍게 등이 많이 잡히는 곳이다. 해파랑길 48코스는 특별한 볼거리는 많지 않지만, 자연 그대로의 풍경을 감상할 수 있고, 바다와 항구, 어촌의 조화로운 아름다움만으로도 충분히 걸을 만하다.",Type3,51,820,LS,LS01,LS011900,
2782509,28,[해파랑길] 47코스,"<a href=""https://www.durunubi.kr/course-detail-view.do?crs_idx=T_CRS_MNG0000004215"" target=""_blank"" title=""새창 : 두루누비 홈페이지로 이동"">https://www.durunubi.kr</a>",,24750,강원특별자치도 고성군 죽왕면 삼포해변길 15-4,삼포해변~가진항,32,2,A03,A0302,A03022700,128.5324515,38.31721259,6,http://tong.visitkorea.or.kr/cms/resource/74/2786574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2786574_image2_1.jpg,2.02111E+13,2.02508E+13,"해파랑길 47코스는 삼포해변에서 가진항까지 걷는 코스다. 삼포해변을 시작으로 봉수대가 있는 봉수대해변, 오호항과 송지호해변을 지나 송지호, 왕곡마을, 공현진항을 거쳐 가진항에 이르는 9.7㎞ 구간이다. 해안 길로 다른 코스에 비해 비교적 짧고 평탄하다. 짧은 코스이기 때문에 쉽게 지나칠 수 있지만, 볼거리도 많고 체험할 것이 많은 구간이다. 넓은 바다가 계속 이어져 걷는 동안 마음을 편안하게 만들어준다. 특히 오호항의 서낭바위와 송지호해변의 죽도의 풍경을 추천한다. 이 모든 것을 송지호 철새관망타워에서 한눈에 바라볼 수 있다. 송지호 산책로를 따라 조금 더 걷다 보면 고성 왕곡마을이 나오는데, 바다와 한옥의 조화로움이 고즈넉한 아름다움을 연출한다. 이곳에서는 체험할 것이 많은데, 포토존까지 겸비하고 있어 재미있는 추억을 만들기에 충분하다. 민박도 가능해서 47코스에서 숙박을 할 예정이라면 왕곡마을을 추천한다. 옵바위로 유명한 공현진 해변은 마치 태평양의 유명 휴양지에 와 있는 물빛을 자랑한다. 이곳부터 가진항까지는 바닷가로 철책이 가로막힌 길을 따라 걷는다. 코스가 끝나갈 때 즈음 맛있는 냄새가 풍기는 곳은 가진항이다. 특히 물회가 맛있다고 하니 꼭 즐겨보길 바란다.",Type3,51,820,LS,LS01,LS011900,
2782552,12,문암항,"<a href=""https://www.gwgs.go.kr/tour/index.do"" target=""_blank"" title=""새창 : 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/tour/index.do</a>",,24752,강원특별자치도 고성군 죽왕면 문암진리 134-88,,32,2,A01,A0101,A01011400,128.5507422,38.29604041,6,http://tong.visitkorea.or.kr/cms/resource/54/3383954_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/3383954_image3_1.JPG,2.02111E+13,2.02503E+13,문암항에 들어서면 먼저 흰 등대와 빨간 등대가 눈에 들어온다. 이 등대까지 길게 뻗어 있는 방파제는 바다 끝을 향해 산책하는 신비로운 즐거움을 준다. 작지만 깔끔하게 정비된 항구에는 각자의 배 이름이 적힌 하얀 건물들이 눈길을 끈다. 그물을 손질하고 보관하는 물양장과 더불어 선상낚시를 즐긴 사람들이 회를 먹을 수 있도록 휴게실로 운영되고 있는 건물이다. 문암항은 가자미 배낚시로 유명한 항구다. 문암항 바로 뒤편에 있는 암석지대인 능파대가 바다와 어우러져 아름다운 풍경을 연출한다. 능파대라는 이름은 강원감사로 온 이 씨가 파도가 암석에 부딪쳐 넘어오는 아름다운 광경을 보고 지은 이름이라 전해진다. 바위들이 이리저리 뒤틀린 모양을 하고 있어서 곳곳에 움푹 파인 구멍의 모양이 마치 외계 행성에 온 듯한 독특한 풍경이다.,Type3,51,820,NA,NA02,NA020700,
2782561,12,백도항/문암1리항,"<a href=""https://www.gwgs.go.kr/kor/index.do"" target=""_blank"" title=""새창 : 백도항 사이트로 이동"">https://www.gwgs.go.kr/kor/index.do</a>",,24752,강원특별자치도 고성군 죽왕면 문암항3길 26,,32,2,A01,A0101,A01011400,128.5495365,38.30294514,6,http://tong.visitkorea.or.kr/cms/resource/03/2786503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2786503_image3_1.jpg,2.02111E+13,2.02503E+13,"문암리에는 두 개의 항구가 있다. 마을 이름을 그대로 딴 문암항과 하얀 바위가 있어 백도항이라 불리는 문암 1리 항이 백도해변을 사이에 두고 나란히 자리하고 있다. 문암리의 항구들은 저마다 고유의 운치를 자랑하지만 특히나 인상적인 항구를 꼽으라면 문암 1리 항인 백도항이 될 것이다. 방파제와 등대가 마을을 감싸듯 아늑하게 항구를 품고 있는 모습이 백도항만의 정겨운 풍경을 만들어낸다. 눈앞에 있는 듯 가까운 등대 옆으로 잔잔한 파도가 밀려들어오고, 항구에 정박된 작은 배들이 옹기종기 모여 부드럽게 일렁이는 모습이 마음을 편안하게 한다. 항구 인근에 갈매기 똥으로 뒤덮인 두 개의 하얀 바위섬이 있어 백도항이라 부른다니 그 이름의 유래가 재미있다. 백도항의 아름다움은 바닷속에서도 확인할 수 있다. 특히 스킨 스쿠버를 즐기는 사람들에게 백도항은 최고의 탐험지로, 백도항 수중에 들어갔다 온 사람들은 그 풍경을 설악산 울산바위의 풍경과 같다며 찬사를 보낸다. 수중에서는 다양한 산호초들과 비단 멍게, 말미잘, 볼락 등의 어종을 관찰할 수 있다. 특히 백도항에서 양식되는 가리비는 맛이 좋아 일부러 찾아오는 사람들이 있을 정도로 인기다. 가리비 공판장에서 씨알 굵은 가리비를 직접 구입할 수 있고, 인근 식당에서 구워 먹을 수도 있다.",Type3,51,820,NA,NA02,NA020700,
2782565,12,화진포소나무숲산림욕장,"<a href=""https://www.gwgs.go.kr/tour/index.do#"" target=""_blank"" title=""새창 : 고성군 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/tour/</a>",,24710,강원특별자치도 고성군 거진읍 화진포길 258-115,,32,2,A01,A0101,A01010600,128.4485157,38.46506037,6,http://tong.visitkorea.or.kr/cms/resource/21/2786621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2786621_image3_1.jpg,2.02111E+13,2.02503E+13,"화진포소나무숲 산림욕장은 우리나라에서 가장 큰 석호인 화진포 인근에 위치한 트래킹 코스다. 김일성 별장인 ‘화진포의 성’에서 시작해 응봉까지 이어지는 소나무 숲 구간이다. 코스의 시작 지점의 둥근 몽돌 외장재로 지어진 독특한 모양의 건물은 ‘화진포의 성’이라는 명칭도 있지만 ‘김일성 별장’이라는 이름으로도 더 유명하다. 화진포의 성부터 화진포해수욕장의 아름다운 풍경을 시작으로, 소나무숲길을 따라 거진항까지 다양한 테마를 감상하며 걸을 수 있다. 산림테라피원, 관목원, 습지원, 명상숲길 등 다른 산림욕장과 달리 많은 볼거리를 제공한다. 중간중간 지친 발을 쉬어갈 수 있는 쉼터가 조성되어 있으며, 화진포 호수 전경을 바라보며 걸을 수 있는 데크길이 좋다. 해발 122m의 응봉은 그리 높진 않지만 산림욕장과 화진포의 북호와 남호를 모두 볼 수 있으며, 화진포해수욕장이 한 폭의 그림 같은 절경을 자랑한다. 특히 산책로 길목에 위치한 8각 정자는 가장 좋은 경치를 감상할 수 있는 전망대로 손꼽힌다. 이 산림욕장의 가장 큰 장점은 비교적 평탄하고 완만한 길로 남녀노소 힘들지 않게 산림욕을 즐길 수 있다는 것이다. 더불어 빼어난 자연경관을 자랑하는 산책로와 피톤치드를 내뿜는 소나무 숲이 1석2조 이상의 즐거움을 선사한다.",Type3,51,820,NA,NA04,NA040600,
2782584,39,백촌막국수,,,24754,강원특별자치도 고성군 토성면 백촌1길 10,,32,2,A05,A0502,A05020100,128.5419737,38.29304892,6,http://tong.visitkorea.or.kr/cms/resource/23/2786523_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2786523_image3_1.jpg,2.02111E+13,2.02509E+13,"농촌 분위기가 느껴지는 토성면 백촌리에 백촌막국수가 있다. 막국수는 강원도의 대표적인 음식 중 하나로 여러 막국수 집이 있지만, 백촌막국수는 고성에서도 단연 인기 많은 막국수집이다. 이곳의 막국수는 명태무침이 나오는 것이 특징으로, 명태무침을 잊지 못해 다시 찾는 손님들이 많다. 동치미 막국수와 함흥냉면의 맛이 어우러져 시원한 조화를 이룬다. 메밀막국수에 동치미국물을 넣고, 황태무침과 참기름, 식초, 설탕, 겨자, 다진 양념 등을 취향에 맞게 넣어 먹는다. 면도 다른 것이 섞이지 않은 메밀 특유의 향이 살아 있는 맛과 식감이다. 시원하고 부드러운 맛을 좋아한다면 식초와 다진 양념을 덜 넣으면 본연의 맛을 즐길 수 있다. 수육도 인기가 좋다. 메밀의 고소함과 동치미의 시원한 맛을 즐기고, 백촌막국수 인근의 문암해변에서 바다를 산책해도 좋다.",Type3,51,820,FD,FD01,FD010100,
