addr1,addr2,zipcode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,progresstype,festivaltype
강원특별자치도 영월군 영월읍 하송리,61-19,26237,A02,A0207,A02070200,292835,15,2.00503E+13,20250425,20250427,http://tong.visitkorea.or.kr/cms/resource/70/3114470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3114470_image3_1.jpg,Type3,128.4687003,37.17810719,6,2.02503E+13,32,8,033-375-6353,단종문화제,51,750,EV,EV01,EV010400,선택안함,선택안함
인천광역시 계양구 향교로 19 부평향교(지정문화재),,21054,A02,A0207,A02070200,2816928,15,2.02204E+13,20250906,20250906,http://tong.visitkorea.or.kr/cms/resource/52/3526752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3526752_image3_1.jpg,Type3,126.7207175,37.53954723,6,2.02508E+13,2,2,032-450-5754,달빛가득 부평향교,28,245,EV,EV01,EV010600,선택안함,선택안함
대구광역시 달성군 화원읍 사문진로1길 33-18,사문진 상설야외공연장,42941,A02,A0207,A02070200,1846905,15,2.01309E+13,20250927,20250927,http://tong.visitkorea.or.kr/cms/resource/59/3525359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3525359_image3_1.jpg,Type3,128.4760693,35.80879139,6,2.02509E+13,4,3,053-668-4253,달성 100대 피아노,27,710,EV,EV01,EV010200,선택안함,선택안함
전라남도 담양군 담양읍 담주4길 40,,57341,A02,A0208,A02081300,3506515,15,2.02507E+13,20250719,20250802,http://tong.visitkorea.or.kr/cms/resource/11/3506511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3506511_image3_1.jpg,Type3,126.9806115,35.32284494,6,2.02507E+13,38,7,010-9903-0209,담양 다미담주 페스티벌 쓰담쓰담 야시장,46,710,EV,EV03,EV030400,선택안함,선택안함
전라남도 담양군 담양읍 죽녹원로 134,,57337,A02,A0207,A02070100,506480,15,2.00803E+13,20250502,20250506,http://tong.visitkorea.or.kr/cms/resource/02/3486702_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3486702_image3_1.jpg,Type3,126.9880941,35.32560865,6,2.02504E+13,38,7,061-380-3152,담양 대나무축제,46,710,EV,EV01,EV010100,선택안함,선택안함
강원특별자치도 평창군 대관령로 135-9,(대관령면),25343,A02,A0207,A02070200,391883,15,2.00801E+13,20250124,20250202,http://tong.visitkorea.or.kr/cms/resource/89/3458289_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/3458289_image3_1.JPG,Type3,128.7110498,37.67260201,6,2.02412E+13,32,15,033-335-3995,대관령눈꽃축제,51,760,EV,EV01,EV010200,선택안함,선택안함
대구광역시 중구 경상감영길 99 (포정동),경상감영공원,41918,A02,A0207,A02070200,2396313,15,2.01608E+13,20250829,20250830,http://tong.visitkorea.or.kr/cms/resource/09/3520409_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/3520409_image3_1.JPG,Type3,128.5929267,35.87193916,6,2.02508E+13,4,8,053-661-2195,대구 국가유산 야행,27,110,EV,EV01,EV010400,선택안함,선택안함
대구광역시 동구 검사동,984-9 동촌둔치 공영주차장,41156,A02,A0207,A02070200,3507102,15,2.02507E+13,20250726,20250726,http://tong.visitkorea.or.kr/cms/resource/79/3507079_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/79/3507079_image3_1.png,Type3,128.6504213,35.88516928,6,2.02507E+13,4,4,053-662-4072,대구 동구 여름축제 두두썸동,27,140,EV,EV01,EV010600,,
대구광역시 수성구 두산동,512,42175,A02,A0207,A02070200,2826992,15,2.02207E+13,20250620,20250621,http://tong.visitkorea.or.kr/cms/resource/28/3485728_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3485728_image3_1.jpg,Type3,128.6184868,35.82941945,6,2.02506E+13,4,7,053-763-1908,대구데이 페스티벌,27,260,EV,EV01,EV010600,선택안함,선택안함
대구광역시 남구 고산4길 71 (봉덕동),,42503,A02,A0207,A02070200,2375382,15,2.01603E+13,20250517,20250518,http://tong.visitkorea.or.kr/cms/resource/28/3488928_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3488928_image3_1.jpg,Type3,128.6004605,35.83233267,6,2.02505E+13,4,1,053-664-3262,대구앞산축제,27,200,EV,EV01,EV010200,선택안함,선택안함
대구광역시 중구 남성로,,41933,A02,A0207,A02070100,506516,15,2.00803E+13,20250508,20250511,http://tong.visitkorea.or.kr/cms/resource/80/3516180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3516180_image3_1.jpg,Type3,128.5906382,35.86762572,6,2.02509E+13,4,8,053-254-1658,대구약령시한방문화축제,27,110,EV,EV01,EV010100,선택안함,선택안함
대구광역시 달서구 공원순환로 36 (두류동),두류공원,42672,A02,A0207,A02070100,1801011,15,2.01303E+13,20250702,20250706,http://tong.visitkorea.or.kr/cms/resource/95/3532795_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3532795_image3_1.jpg,Type3,128.5588137,35.85094091,6,2.02509E+13,4,2,053-248-9998,대구치맥페스티벌,27,290,EV,EV01,EV010100,선택안함,선택안함
대전광역시 대덕구 미호동,57-1 금강로하스대청공원,34316,A02,A0207,A02070200,2952467,15,2.02303E+13,20250328,20250426,http://tong.visitkorea.or.kr/cms/resource/60/2952460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2952460_image3_1.jpg,Type3,127.4741317,36.47316983,6,2.02503E+13,3,1,070-4140-6544<br>070-4140-6543,대덕물빛축제,30,230,EV,EV01,EV010600,선택안함,선택안함
대전광역시 중구 중앙로 148,대전 중구 중앙로 일원(대전역~옛 충남도청),34921,A02,A0207,A02070200,2990597,15,2.02306E+13,20250808,20250816,http://tong.visitkorea.or.kr/cms/resource/27/3489027_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3489027_image3_1.jpg,Type3,127.4263983,36.32845498,6,2.02506E+13,3,5,042-120,대전 0시 축제,30,140,EV,EV01,EV010200,선택안함,선택안함
대전광역시 동구 철갑2길 2 (소제동),소제동 동광장로 및 대동천 일원,34615,A02,A0207,A02070200,3113001,15,2.02404E+13,20251024,20251026,http://tong.visitkorea.or.kr/cms/resource/14/3532414_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3532414_image3_1.jpg,Type3,127.4374054,36.33502387,6,2.02509E+13,3,2,042-251-6673,대전 동구동락 축제,30,110,EV,EV01,EV010200,선택안함,선택안함
대전광역시 중구 중앙로 101,옛 충남도청사,34863,A02,A0207,A02070200,2618730,15,2.01909E+13,20250919,20250920,http://tong.visitkorea.or.kr/cms/resource/17/3349617_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3349617_image3_1.jpg,Type3,127.4209793,36.32676341,6,2.02509E+13,3,5,042-257-1231,대전ART마임페스티벌,30,140,EV,EV01,EV010200,선택안함,선택안함
대전광역시 서구 둔산대로 181 (만년동),대전시립연정국악원 큰마당,35204,A02,A0207,A02070200,3373075,15,2.02409E+13,20250711,20250712,http://tong.visitkorea.or.kr/cms/resource/12/3502912_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3502912_image3_1.jpg,Type3,127.3894005,36.3663861,6,2.02507E+13,3,3,042-256-4958,대전무악연희축제,30,170,EV,EV01,EV010200,,
대전광역시 서구 둔산대로 181 (만년동),대전시립연정국악원 작은마당,35204,A02,A0208,A02080100,3429922,15,2.02411E+13,20250308,20251122,http://tong.visitkorea.or.kr/cms/resource/64/3480464_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3480464_image3_1.jpg,Type3,127.3894005,36.3663861,6,2.02503E+13,3,3,042-270-8585,대전시립연정국악단 토요국악,30,170,EV,EV02,EV020100,선택안함,선택안함
대전광역시 유성구 대덕대로 480 (도룡동),대전엑스포과학공원 한빛탑광장,34126,A02,A0207,A02070200,3114341,15,2.02404E+13,20250416,20250420,http://tong.visitkorea.or.kr/cms/resource/11/3486411_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3486411_image3_1.jpg,Type3,127.3802705,36.37599317,6,2.02504E+13,3,4,042-863-8763,대전시민천문대 별축제,30,200,EV,EV01,EV010200,,
대전광역시 유성구 월드컵대로 32 (노은동),대전월드컵경기장 보조경기장 P2주차장,34148,A02,A0207,A02070200,2867330,15,2.0221E+13,20250409,20250413,http://tong.visitkorea.or.kr/cms/resource/13/3484613_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3484613_image3_1.jpg,Type3,127.326609,36.36387972,6,2.02504E+13,3,4,1899-9501<br>010-2111-7215,대전한우숯불구이축제,30,200,EV,EV01,EV010300,선택안함,선택안함
대전광역시 중구 뿌리공원로 79 (침산동),,35085,A02,A0207,A02070100,981658,15,2.01308E+13,20250926,20250928,http://tong.visitkorea.or.kr/cms/resource/95/3534795_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3534795_image3_1.jpg,Type3,127.386428,36.28450652,6,2.02509E+13,3,5,042-606-6290,대전효문화뿌리축제,30,140,EV,EV01,EV010100,선택안함,선택안함
대전광역시 동구 신상동,282 일원,34501,A02,A0207,A02070200,2591747,15,2.01903E+13,20250328,20250406,http://tong.visitkorea.or.kr/cms/resource/13/3111413_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3111413_image3_1.jpg,Type3,127.497955,36.35449217,6,2.02503E+13,3,2,042-251-6674,대청호 벚꽃 축제,30,110,EV,EV01,EV010200,선택안함,선택안함
대전광역시 서구 둔산대로 169 (만년동),,35204,A02,A0207,A02070200,2952027,15,2.02303E+13,20250416,20250420,http://tong.visitkorea.or.kr/cms/resource/28/3482328_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/28/3482328_image3_1.JPG,Type3,127.387984,36.36592502,6,2.02504E+13,3,3,02-333-4723,대한민국 과학기술축제,30,170,EV,EV01,EV010600,선택안함,선택안함
부산광역시 사하구 다대동,,49522,A02,A0207,A02070200,2019366,15,2.01507E+13,20250814,20250817,http://tong.visitkorea.or.kr/cms/resource/21/2553821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2553821_image2_1.jpg,Type3,128.9729409,35.05722119,6,2.02507E+13,6,10,051-760-1130,대한민국 국제해양레저위크(KIMA WEEK),26,380,EV,EV01,EV010600,선택안함,선택안함
전라남도 함평군 함평읍 곤재로 27,주제영상관 3층,57143,A02,A0207,A02070200,638576,15,2.0081E+13,20251024,20251109,http://tong.visitkorea.or.kr/cms/resource/90/3460490_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/3460490_image3_1.JPG,Type3,126.5199617,35.05622845,6,2.02509E+13,38,22,061-320-2238,대한민국 국향대전,46,860,EV,EV01,EV010500,선택안함,선택안함
경기도 용인시 처인구 동백죽전대로 61 (삼가동),,16997,A02,A0207,A02070200,3543595,15,2.02509E+13,20250927,20250928,http://tong.visitkorea.or.kr/cms/resource/88/3543588_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/88/3543588_image3_1.png,Type3,127.1651741,37.24968323,6,2.02509E+13,31,23,031-6193-2064,대한민국 조아용 페스티벌,41,461,EV,EV01,EV010600,,
경상북도 구미시 산동읍 첨단기업1로 49,,39171,A02,A0207,A02070200,3302702,15,2.02405E+13,20250725,20250727,http://tong.visitkorea.or.kr/cms/resource/05/3491105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3491105_image3_1.jpg,Type3,128.4422575,36.1416419,6,2.02507E+13,35,4,053-567-4497,대한민국 펫캉스,47,190,EV,EV01,EV010600,선택안함,선택안함
충청북도 영동군 영동읍 매천리,165 영동와인터널 주차장,29142,A02,A0207,A02070200,1118680,15,2.0101E+13,20250912,20251011,http://tong.visitkorea.or.kr/cms/resource/94/3521294_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/94/3521294_image3_1.png,Type3,127.786018,36.16103886,6,2.02508E+13,33,4,043-745-8922,대한민국와인축제,43,740,EV,EV01,EV010600,선택안함,선택안함
서울특별시 노원구 노해로 487-3 (상계동),,1695,A02,A0207,A02070200,2554931,15,2.01807E+13,20250920,20250921,http://tong.visitkorea.or.kr/cms/resource/56/3528456_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/3528456_image3_1.JPG,Type3,127.0621664,37.65483715,6,2.02508E+13,1,9,02-2289-3464,댄싱노원 거리페스티벌,11,350,EV,EV01,EV010200,선택안함,선택안함
서울특별시 중구 세종대로 99 (정동),덕수궁,4519,A02,A0207,A02070200,2756396,15,2.0211E+13,20250910,20251026,http://tong.visitkorea.or.kr/cms/resource/74/3115374_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3115374_image3_1.jpg,Type3,126.9765907,37.56510716,6,2.02509E+13,1,24,1522-2295 (궁능 활용 프로그램 전화 상담실),덕수궁 밤의 석조전,11,140,EV,EV01,EV010400,선택안함,선택안함
서울특별시 강남구 양재천로 199 (도곡동),~167 양재천로 및 강남수도사업소 삼거리 일대,6300,A02,A0207,A02070200,3018924,15,2.0231E+13,20250927,20250927,http://tong.visitkorea.or.kr/cms/resource/62/3543062_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3543062_image3_1.jpg,Type3,127.047281,37.48315683,6,2.02509E+13,1,1,02-3423-7552,도곡 메타세쿼이아 로드 페스타,11,680,EV,EV01,EV010600,선택안함,선택안함
서울특별시 도봉구 도봉동,01월 08일,1349,A02,A0207,A02070200,2725188,15,2.02107E+13,20250616,20250621,http://tong.visitkorea.or.kr/cms/resource/46/3488546_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/46/3488546_image3_1.JPG,Type3,127.0486722,37.69122712,6,2.02508E+13,1,10,02-905-4026,도봉옛길 문화제,11,320,EV,EV01,EV010400,선택안함,선택안함
서울특별시 서초구 반포대로 201 (반포동),,6579,A02,A0207,A02070200,3093268,15,2.02402E+13,20250412,20250418,http://tong.visitkorea.or.kr/cms/resource/29/3482429_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/29/3482429_image3_1.png,Type3,127.0045484,37.49768216,6,2.02503E+13,1,15,070-5159-5447,도서관의 날 · 도서관주간,11,650,EV,EV01,EV010600,,
대전광역시 유성구 대덕대로 480 (도룡동),,34126,A02,A0207,A02070200,2991731,15,2.02306E+13,20250530,20250608,http://tong.visitkorea.or.kr/cms/resource/51/3479351_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3479351_image3_1.jpg,Type3,127.3802705,36.37599317,6,2.02504E+13,3,4,1577-2265,도시캠핑대전,30,200,EV,EV01,EV010600,선택안함,선택안함
전북특별자치도 전주시 완산구 전주천동로 118 (전동),,55043,A02,A0208,A02081300,3495394,15,2.02506E+13,20250607,20250608,http://tong.visitkorea.or.kr/cms/resource/92/3495392_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3495392_image3_1.jpg,Type3,127.1481007,35.81179513,6,2.02506E+13,37,12,063-230-1859,독립출판 북페어 전주책쾌,52,111,EV,EV03,EV030400,선택안함,선택안함
강원특별자치도 영월군 영월읍 하송리,61-19 영월동강둔치,26237,A02,A0207,A02070200,581063,15,2.00806E+13,20250801,20250803,http://tong.visitkorea.or.kr/cms/resource/12/3513812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3513812_image3_1.jpg,Type3,128.4686781,37.17808497,6,2.02507E+13,32,8,033-375-6353,동강뗏목축제,51,750,EV,EV01,EV010200,선택안함,선택안함
서울특별시 동대문구 장안동,24-1 장안1수변공원,2624,A02,A0207,A02070200,3351268,15,2.02408E+13,20250829,20250830,http://tong.visitkorea.or.kr/cms/resource/70/3513270_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/70/3513270_image3_1.png,Type3,127.0753483,37.56664486,6,2.02508E+13,1,11,02-3295-5568,동대문구 맥주축제,11,230,EV,EV01,EV010200,선택안함,선택안함
서울특별시 동대문구 장안동,01월 24일,2624,A02,A0207,A02070200,1592837,15,2.01204E+13,20250405,20250406,http://tong.visitkorea.or.kr/cms/resource/75/3483575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3483575_image3_1.jpg,Type3,127.0753566,37.56686428,6,2.02503E+13,1,11,02-2127-4711,동대문구 봄꽃축제,11,230,EV,EV01,EV010200,선택안함,선택안함
서울특별시 동대문구 한천로14길 87 (장안동),~서울 동대문구 장안동,2628,A02,A0207,A02070200,3380650,15,2.0241E+13,20251018,20251018,http://tong.visitkorea.or.kr/cms/resource/11/3530311_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/11/3530311_image3_1.png,Type3,127.067574,37.56640031,6,2.02509E+13,1,11,02-3295-5565,동대문페스티벌,11,230,EV,EV01,EV010200,,
경기도 동두천시 상패로216번길 28 (보산동),한미우호의 광장 야외무대,11324,A02,A0207,A02070200,3304765,15,2.02406E+13,20250621,20250621,http://tong.visitkorea.or.kr/cms/resource/37/3498337_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3498337_image3_1.jpg,Type3,127.0562234,37.91656211,6,2.02506E+13,31,10,031-863-0351,동두천 예맥축제,41,250,EV,EV01,EV010200,,
부산광역시 동래구 문화로 80 (명륜동),,47746,A02,A0207,A02070100,229048,15,2.0071E+13,20251024,20251026,http://tong.visitkorea.or.kr/cms/resource/43/3366443_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3366443_image3_1.jpg,Type3,129.0905625,35.2121199,6,2.02509E+13,6,6,051-550-4092,동래읍성역사축제,26,260,EV,EV01,EV010100,선택안함,선택안함
서울특별시 영등포구 의사당대로 1,국회의사당 잔디광장,7233,A02,A0207,A02070200,985816,15,2.01003E+13,20250517,20250517,http://tong.visitkorea.or.kr/cms/resource/91/3485891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3485891_image3_1.jpg,Type3,126.9141334,37.5320321,6,2.02504E+13,1,20,02-595-3325,동심한마당,11,560,EV,EV01,EV010200,선택안함,선택안함
서울특별시 동작구 노들로 688 (노량진동),노량진축구장,6900,A02,A0207,A02070200,3370427,15,2.02409E+13,20250928,20250928,http://tong.visitkorea.or.kr/cms/resource/43/3546043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3546043_image3_1.jpg,Type3,126.9401732,37.5154095,6,2.02509E+13,1,12,070-7204-3251,동작댄싱데이 페스티벌,11,590,EV,EV01,EV010200,선택안함,선택안함
대전광역시 대덕구 동춘당로 80 (송촌동),동춘당 역사공원 일원,34402,A02,A0207,A02070200,1079577,15,2.01008E+13,20250510,20250510,http://tong.visitkorea.or.kr/cms/resource/21/3486121_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3486121_image3_1.jpg,Type3,127.4412987,36.36488164,6,2.02504E+13,3,1,042-627-7517,동춘당 문화제,30,230,EV,EV01,EV010200,,
대구광역시 동구 동부로30길 24 (신천동),동터거리,41243,A02,A0207,A02070200,3497275,15,2.02506E+13,20250613,20250614,http://tong.visitkorea.or.kr/cms/resource/74/3497274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3497274_image3_1.jpg,Type3,128.6286929,35.87509502,6,2.02506E+13,4,4,053-767-8880,동터스트릿페스타,27,140,EV,EV01,EV010200,,
전북특별자치도 남원시 운봉읍 가산화수길 84,황산대첩비지,55717,A02,A0207,A02070200,2492537,15,2.01705E+13,20250913,20250913,http://tong.visitkorea.or.kr/cms/resource/37/3540937_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3540937_image3_1.jpg,Type3,127.561365,35.45781193,6,2.02509E+13,37,4,010-2814-1055,동편제국악축제,52,190,EV,EV01,EV010400,선택안함,선택안함
전북특별자치도 정읍시 덕천면 동학로 742,,56149,A02,A0208,A02081300,2818501,15,2.02205E+13,20250511,20250511,http://tong.visitkorea.or.kr/cms/resource/97/3488297_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3488297_image3_1.jpg,Type3,126.8300531,35.63184901,6,2.02504E+13,37,13,070-8892-4020,동학농민혁명 기념식,52,180,EV,EV03,EV030400,선택안함,선택안함
전북특별자치도 정읍시 천변로 233 (시기동),정읍시 천변 어린이축구장 일원,56203,A02,A0207,A02070200,1266490,15,2.01104E+13,20250510,20250511,http://tong.visitkorea.or.kr/cms/resource/69/3486769_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3486769_image3_1.jpg,Type3,126.8535223,35.56168516,6,2.02504E+13,37,13,063-538-1894,동학농민혁명기념제,52,180,EV,EV01,EV010400,선택안함,선택안함
